date,cash_type,card,money,coffee_name,time,hour,day,month,month_num
2024-08-01,card,ANON-0000-0000-0450,27.92,Americano with Milk,16:24:00,16,Thursday,August,8
2024-08-01,card,ANON-0000-0000-0450,23.02,Americano,16:26:07,16,Thursday,August,8
2024-08-01,card,ANON-0000-0000-0451,23.02,Americano,17:23:35,17,Thursday,August,8
2024-08-01,card,ANON-0000-0000-0452,32.82,Cappuccino,20:41:28,20,Thursday,August,8
2024-08-02,card,ANON-0000-0000-0453,27.92,Americano with Milk,09:01:54,9,Friday,August,8
2024-08-02,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:35:02,9,Friday,August,8
2024-08-02,card,ANON-0000-0000-0141,23.02,Cortado,11:09:19,11,Friday,August,8
2024-08-02,card,ANON-0000-0000-0454,27.92,Americano with Milk,18:08:35,18,Friday,August,8
2024-08-02,card,ANON-0000-0000-0009,32.82,Latte,21:23:04,21,Friday,August,8
2024-08-03,card,ANON-0000-0000-0097,27.92,Americano with Milk,08:53:46,8,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0401,27.92,Americano with Milk,09:37:19,9,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0401,27.92,Americano with Milk,09:38:41,9,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0304,27.92,Americano with Milk,10:12:25,10,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0455,23.02,Cortado,11:20:26,11,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0455,23.02,Cortado,11:21:22,11,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0040,18.12,Espresso,11:56:36,11,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0040,27.92,Americano with Milk,11:57:31,11,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0040,27.92,Americano with Milk,12:03:35,12,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0322,27.92,Americano with Milk,16:53:59,16,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0456,32.82,Cappuccino,18:38:42,18,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0457,32.82,Latte,21:30:48,21,Saturday,August,8
2024-08-03,card,ANON-0000-0000-0457,32.82,Latte,21:33:06,21,Saturday,August,8
2024-08-04,card,ANON-0000-0000-0458,32.82,Cappuccino,08:18:37,8,Sunday,August,8
2024-08-04,card,ANON-0000-0000-0040,27.92,Americano with Milk,10:37:51,10,Sunday,August,8
2024-08-04,card,ANON-0000-0000-0258,32.82,Cappuccino,11:50:54,11,Sunday,August,8
2024-08-04,card,ANON-0000-0000-0258,27.92,Americano with Milk,11:52:33,11,Sunday,August,8
2024-08-04,card,ANON-0000-0000-0268,32.82,Cappuccino,15:33:52,15,Sunday,August,8
2024-08-04,card,ANON-0000-0000-0268,32.82,Cappuccino,15:35:05,15,Sunday,August,8
2024-08-05,card,ANON-0000-0000-0459,23.02,Cortado,08:50:05,8,Monday,August,8
2024-08-05,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:19:19,9,Monday,August,8
2024-08-05,card,ANON-0000-0000-0375,23.02,Cortado,11:20:47,11,Monday,August,8
2024-08-05,card,ANON-0000-0000-0460,32.82,Cappuccino,13:45:22,13,Monday,August,8
2024-08-05,card,ANON-0000-0000-0461,32.82,Latte,16:05:57,16,Monday,August,8
2024-08-05,card,ANON-0000-0000-0461,32.82,Latte,16:07:18,16,Monday,August,8
2024-08-05,card,ANON-0000-0000-0462,32.82,Latte,17:44:24,17,Monday,August,8
2024-08-05,card,ANON-0000-0000-0462,27.92,Americano with Milk,17:45:32,17,Monday,August,8
2024-08-05,card,ANON-0000-0000-0019,32.82,Latte,19:20:02,19,Monday,August,8
2024-08-05,card,ANON-0000-0000-0009,32.82,Latte,19:34:51,19,Monday,August,8
2024-08-05,card,ANON-0000-0000-0463,32.82,Cocoa,20:49:30,20,Monday,August,8
2024-08-05,card,ANON-0000-0000-0463,32.82,Cocoa,20:50:21,20,Monday,August,8
2024-08-05,card,ANON-0000-0000-0464,27.92,Americano with Milk,22:43:48,22,Monday,August,8
2024-08-06,card,ANON-0000-0000-0375,23.02,Cortado,10:21:03,10,Tuesday,August,8
2024-08-06,card,ANON-0000-0000-0465,32.82,Hot Chocolate,10:32:32,10,Tuesday,August,8
2024-08-06,card,ANON-0000-0000-0466,32.82,Cappuccino,17:40:49,17,Tuesday,August,8
2024-08-06,card,ANON-0000-0000-0466,32.82,Latte,17:42:52,17,Tuesday,August,8
2024-08-06,card,ANON-0000-0000-0466,32.82,Cocoa,17:44:05,17,Tuesday,August,8
2024-08-06,card,ANON-0000-0000-0019,32.82,Latte,19:04:04,19,Tuesday,August,8
2024-08-06,card,ANON-0000-0000-0467,27.92,Americano with Milk,19:05:23,19,Tuesday,August,8
2024-08-06,card,ANON-0000-0000-0468,32.82,Latte,20:04:27,20,Tuesday,August,8
2024-08-07,card,ANON-0000-0000-0453,27.92,Americano with Milk,08:55:48,8,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0003,23.02,Americano,12:12:26,12,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0003,23.02,Americano,12:13:40,12,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0469,18.12,Espresso,13:11:16,13,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0470,23.02,Americano,16:19:01,16,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0009,32.82,Latte,19:36:22,19,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0442,32.82,Cocoa,20:40:09,20,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0328,32.82,Cappuccino,21:18:11,21,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0471,32.82,Latte,22:28:56,22,Wednesday,August,8
2024-08-07,card,ANON-0000-0000-0472,32.82,Latte,22:32:15,22,Wednesday,August,8
2024-08-08,card,ANON-0000-0000-0141,18.12,Espresso,08:46:36,8,Thursday,August,8
2024-08-08,card,ANON-0000-0000-0141,23.02,Cortado,08:47:28,8,Thursday,August,8
2024-08-08,card,ANON-0000-0000-0420,27.92,Americano with Milk,12:27:05,12,Thursday,August,8
2024-08-08,card,ANON-0000-0000-0141,23.02,Cortado,12:43:19,12,Thursday,August,8
2024-08-08,card,ANON-0000-0000-0141,23.02,Cortado,12:44:14,12,Thursday,August,8
2024-08-08,card,ANON-0000-0000-0473,32.82,Cappuccino,16:57:53,16,Thursday,August,8
2024-08-08,card,ANON-0000-0000-0474,32.82,Cappuccino,17:17:51,17,Thursday,August,8
2024-08-08,card,ANON-0000-0000-0311,27.92,Americano with Milk,21:25:59,21,Thursday,August,8
2024-08-09,card,ANON-0000-0000-0475,32.82,Latte,07:35:22,7,Friday,August,8
2024-08-09,card,ANON-0000-0000-0476,23.02,Americano,09:53:34,9,Friday,August,8
2024-08-09,card,ANON-0000-0000-0141,23.02,Cortado,10:13:07,10,Friday,August,8
2024-08-09,card,ANON-0000-0000-0311,27.92,Americano with Milk,10:26:47,10,Friday,August,8
2024-08-09,card,ANON-0000-0000-0475,32.82,Latte,11:28:08,11,Friday,August,8
2024-08-09,card,ANON-0000-0000-0477,23.02,Americano,11:29:48,11,Friday,August,8
2024-08-09,card,ANON-0000-0000-0478,23.02,Americano,18:56:27,18,Friday,August,8
2024-08-09,card,ANON-0000-0000-0479,32.82,Hot Chocolate,19:03:06,19,Friday,August,8
2024-08-10,card,ANON-0000-0000-0480,32.82,Cappuccino,08:36:44,8,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0480,27.92,Americano with Milk,08:37:57,8,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0141,23.02,Cortado,08:45:09,8,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0012,23.02,Cortado,11:52:33,11,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0012,23.02,Americano,11:54:23,11,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0481,32.82,Latte,12:15:10,12,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0463,27.92,Americano with Milk,12:33:12,12,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0009,32.82,Latte,16:06:12,16,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0482,32.82,Cocoa,21:16:48,21,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0482,32.82,Cocoa,21:17:41,21,Saturday,August,8
2024-08-10,card,ANON-0000-0000-0442,32.82,Cocoa,21:37:41,21,Saturday,August,8
2024-08-11,card,ANON-0000-0000-0440,32.82,Latte,09:52:36,9,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0440,32.82,Latte,09:53:43,9,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0347,27.92,Americano with Milk,10:17:23,10,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0480,32.82,Cappuccino,11:56:41,11,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0480,27.92,Americano with Milk,11:57:41,11,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0141,23.02,Cortado,12:20:19,12,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0483,32.82,Latte,15:53:51,15,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0484,27.92,Americano with Milk,15:55:14,15,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0484,32.82,Cocoa,15:56:27,15,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0414,32.82,Cappuccino,16:27:35,16,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0485,18.12,Espresso,16:28:38,16,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0486,23.02,Cortado,21:30:32,21,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0475,32.82,Latte,21:41:09,21,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0487,32.82,Latte,21:43:10,21,Sunday,August,8
2024-08-11,card,ANON-0000-0000-0488,32.82,Cappuccino,22:39:29,22,Sunday,August,8
2024-08-12,card,ANON-0000-0000-0367,32.82,Hot Chocolate,08:26:19,8,Monday,August,8
2024-08-12,card,ANON-0000-0000-0489,27.92,Americano with Milk,11:15:04,11,Monday,August,8
2024-08-12,card,ANON-0000-0000-0490,23.02,Americano,11:19:29,11,Monday,August,8
2024-08-12,card,ANON-0000-0000-0490,32.82,Latte,11:20:23,11,Monday,August,8
2024-08-12,card,ANON-0000-0000-0491,32.82,Latte,11:44:28,11,Monday,August,8
2024-08-12,card,ANON-0000-0000-0492,18.12,Espresso,14:04:03,14,Monday,August,8
2024-08-12,card,ANON-0000-0000-0492,27.92,Americano with Milk,14:05:06,14,Monday,August,8
2024-08-12,card,ANON-0000-0000-0493,27.92,Americano with Milk,15:33:33,15,Monday,August,8
2024-08-12,card,ANON-0000-0000-0097,27.92,Americano with Milk,18:05:04,18,Monday,August,8
2024-08-12,card,ANON-0000-0000-0097,27.92,Americano with Milk,21:25:49,21,Monday,August,8
2024-08-12,card,ANON-0000-0000-0494,32.82,Latte,21:37:38,21,Monday,August,8
2024-08-12,card,ANON-0000-0000-0134,32.82,Cappuccino,22:58:20,22,Monday,August,8
2024-08-12,card,ANON-0000-0000-0134,32.82,Cappuccino,22:59:18,22,Monday,August,8
2024-08-13,card,ANON-0000-0000-0495,27.92,Americano with Milk,08:44:30,8,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:14:21,9,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0385,27.92,Americano with Milk,09:45:56,9,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0141,23.02,Cortado,10:42:08,10,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0496,32.82,Latte,11:59:47,11,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0497,27.92,Americano with Milk,13:01:41,13,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0494,32.82,Latte,14:45:39,14,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0498,32.82,Cappuccino,15:47:56,15,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0097,27.92,Americano with Milk,15:55:29,15,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0499,32.82,Latte,20:29:34,20,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0499,32.82,Cocoa,20:30:37,20,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0500,32.82,Cappuccino,20:44:22,20,Tuesday,August,8
2024-08-13,card,ANON-0000-0000-0501,23.02,Cortado,21:00:44,21,Tuesday,August,8
2024-08-14,card,ANON-0000-0000-0475,32.82,Latte,07:35:48,7,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0472,32.82,Cappuccino,07:36:55,7,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0141,23.02,Cortado,10:09:29,10,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0095,18.12,Espresso,11:39:07,11,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0502,23.02,Americano,12:49:16,12,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0450,23.02,Americano,12:51:04,12,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0503,32.82,Latte,15:21:27,15,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0504,23.02,Americano,17:24:22,17,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0505,23.02,Cortado,18:10:03,18,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0506,27.92,Americano with Milk,18:59:18,18,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0012,32.82,Latte,19:34:51,19,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0012,23.02,Cortado,19:35:48,19,Wednesday,August,8
2024-08-14,card,ANON-0000-0000-0507,32.82,Latte,21:41:33,21,Wednesday,August,8
2024-08-15,card,ANON-0000-0000-0141,23.02,Cortado,09:36:11,9,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0508,32.82,Cappuccino,09:37:02,9,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0509,32.82,Hot Chocolate,09:38:04,9,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0509,32.82,Latte,09:38:49,9,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0232,32.82,Latte,12:38:37,12,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0510,32.82,Latte,13:48:13,13,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0012,23.02,Americano,14:17:48,14,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0012,18.12,Espresso,14:18:50,14,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0511,27.92,Americano with Milk,17:53:52,17,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0512,32.82,Hot Chocolate,19:10:58,19,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0512,27.92,Americano with Milk,19:11:54,19,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0513,27.92,Americano with Milk,19:41:30,19,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0513,23.02,Americano,19:42:37,19,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0514,32.82,Cappuccino,20:40:41,20,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0040,18.12,Espresso,21:35:20,21,Thursday,August,8
2024-08-15,card,ANON-0000-0000-0040,27.92,Americano with Milk,21:36:11,21,Thursday,August,8
2024-08-16,card,ANON-0000-0000-0513,32.82,Latte,12:29:16,12,Friday,August,8
2024-08-16,card,ANON-0000-0000-0515,23.02,Americano,12:54:17,12,Friday,August,8
2024-08-16,card,ANON-0000-0000-0429,27.92,Americano with Milk,13:36:12,13,Friday,August,8
2024-08-16,card,ANON-0000-0000-0012,18.12,Espresso,15:18:51,15,Friday,August,8
2024-08-16,card,ANON-0000-0000-0012,18.12,Espresso,15:19:39,15,Friday,August,8
2024-08-17,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:16:53,9,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0516,32.82,Cappuccino,09:18:08,9,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0517,27.92,Americano with Milk,10:53:41,10,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0141,23.02,Cortado,11:58:41,11,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0141,23.02,Cortado,11:59:28,11,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0518,27.92,Americano with Milk,13:18:40,13,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0277,23.02,Cortado,16:31:54,16,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0192,32.82,Latte,16:33:48,16,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0456,32.82,Cappuccino,18:48:58,18,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0040,27.92,Americano with Milk,21:18:56,21,Saturday,August,8
2024-08-17,card,ANON-0000-0000-0519,32.82,Latte,22:42:39,22,Saturday,August,8
2024-08-18,card,ANON-0000-0000-0520,32.82,Cappuccino,08:09:42,8,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0521,32.82,Cappuccino,08:32:05,8,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0141,23.02,Cortado,08:41:06,8,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0522,27.92,Americano with Milk,08:56:01,8,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0463,32.82,Cappuccino,12:31:40,12,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0040,27.92,Americano with Milk,14:30:21,14,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0523,27.92,Americano with Milk,18:24:10,18,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0523,27.92,Americano with Milk,18:26:03,18,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0523,23.02,Americano,18:27:17,18,Sunday,August,8
2024-08-18,card,ANON-0000-0000-0523,23.02,Americano,18:28:13,18,Sunday,August,8
2024-08-19,card,ANON-0000-0000-0524,27.92,Americano with Milk,15:09:48,15,Monday,August,8
2024-08-19,card,ANON-0000-0000-0524,27.92,Americano with Milk,15:10:51,15,Monday,August,8
2024-08-19,card,ANON-0000-0000-0507,32.82,Latte,21:21:12,21,Monday,August,8
2024-08-19,card,ANON-0000-0000-0491,32.82,Cocoa,21:31:57,21,Monday,August,8
2024-08-20,card,ANON-0000-0000-0141,23.02,Cortado,08:27:16,8,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0525,32.82,Latte,08:29:14,8,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0526,18.12,Espresso,08:49:47,8,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0526,23.02,Cortado,08:50:36,8,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:14:54,9,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0527,23.02,Americano,11:09:55,11,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0528,23.02,Americano,11:11:39,11,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0529,23.02,Americano,11:12:31,11,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0141,32.82,Latte,11:42:20,11,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0530,32.82,Latte,20:42:40,20,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0531,32.82,Latte,20:44:14,20,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0531,32.82,Latte,20:45:12,20,Tuesday,August,8
2024-08-20,card,ANON-0000-0000-0532,32.82,Latte,20:46:03,20,Tuesday,August,8
2024-08-21,card,ANON-0000-0000-0533,27.92,Americano with Milk,07:59:13,7,Wednesday,August,8
2024-08-21,card,ANON-0000-0000-0141,23.02,Cortado,08:40:27,8,Wednesday,August,8
2024-08-21,card,ANON-0000-0000-0375,23.02,Americano,10:13:32,10,Wednesday,August,8
2024-08-21,card,ANON-0000-0000-0276,27.92,Americano with Milk,10:38:44,10,Wednesday,August,8
2024-08-21,card,ANON-0000-0000-0141,23.02,Cortado,11:51:41,11,Wednesday,August,8
2024-08-21,card,ANON-0000-0000-0534,32.82,Latte,13:17:10,13,Wednesday,August,8
2024-08-21,card,ANON-0000-0000-0507,32.82,Latte,19:42:03,19,Wednesday,August,8
2024-08-22,card,ANON-0000-0000-0141,23.02,Cortado,09:22:26,9,Thursday,August,8
2024-08-22,card,ANON-0000-0000-0419,27.92,Americano with Milk,10:09:23,10,Thursday,August,8
2024-08-22,card,ANON-0000-0000-0535,27.92,Americano with Milk,10:47:59,10,Thursday,August,8
2024-08-22,card,ANON-0000-0000-0510,32.82,Latte,14:16:12,14,Thursday,August,8
2024-08-22,card,ANON-0000-0000-0536,32.82,Latte,14:26:58,14,Thursday,August,8
2024-08-22,card,ANON-0000-0000-0537,32.82,Cappuccino,15:07:07,15,Thursday,August,8
2024-08-22,card,ANON-0000-0000-0538,23.02,Americano,15:27:27,15,Thursday,August,8
2024-08-23,card,ANON-0000-0000-0475,32.82,Latte,07:43:16,7,Friday,August,8
2024-08-23,card,ANON-0000-0000-0141,23.02,Cortado,08:21:48,8,Friday,August,8
2024-08-23,card,ANON-0000-0000-0425,32.82,Latte,08:22:56,8,Friday,August,8
2024-08-23,card,ANON-0000-0000-0225,23.02,Americano,08:33:38,8,Friday,August,8
2024-08-23,card,ANON-0000-0000-0225,23.02,Americano,08:34:35,8,Friday,August,8
2024-08-23,card,ANON-0000-0000-0419,27.92,Americano with Milk,09:14:52,9,Friday,August,8
2024-08-23,card,ANON-0000-0000-0539,32.82,Cocoa,10:10:58,10,Friday,August,8
2024-08-23,card,ANON-0000-0000-0539,23.02,Americano,10:11:55,10,Friday,August,8
2024-08-23,card,ANON-0000-0000-0141,23.02,Cortado,10:39:12,10,Friday,August,8
2024-08-23,card,ANON-0000-0000-0540,32.82,Hot Chocolate,11:12:59,11,Friday,August,8
2024-08-23,card,ANON-0000-0000-0541,23.02,Americano,13:24:54,13,Friday,August,8
2024-08-23,card,ANON-0000-0000-0542,23.02,Americano,15:28:52,15,Friday,August,8
2024-08-23,card,ANON-0000-0000-0507,32.82,Latte,19:48:02,19,Friday,August,8
2024-08-24,card,ANON-0000-0000-0141,23.02,Cortado,08:13:42,8,Saturday,August,8
2024-08-24,card,ANON-0000-0000-0141,23.02,Cortado,08:14:47,8,Saturday,August,8
2024-08-24,card,ANON-0000-0000-0543,23.02,Cortado,08:44:11,8,Saturday,August,8
2024-08-24,card,ANON-0000-0000-0544,18.12,Espresso,10:18:09,10,Saturday,August,8
2024-08-24,card,ANON-0000-0000-0544,18.12,Espresso,10:18:52,10,Saturday,August,8
2024-08-24,card,ANON-0000-0000-0544,23.02,Americano,10:19:49,10,Saturday,August,8
2024-08-25,card,ANON-0000-0000-0141,23.02,Cortado,08:14:37,8,Sunday,August,8
2024-08-25,card,ANON-0000-0000-0408,23.02,Americano,08:26:27,8,Sunday,August,8
2024-08-25,card,ANON-0000-0000-0408,23.02,Americano,08:27:36,8,Sunday,August,8
2024-08-25,card,ANON-0000-0000-0545,32.82,Cappuccino,09:24:22,9,Sunday,August,8
2024-08-25,card,ANON-0000-0000-0546,32.82,Cappuccino,12:41:42,12,Sunday,August,8
2024-08-25,card,ANON-0000-0000-0077,32.82,Latte,14:53:02,14,Sunday,August,8
2024-08-26,card,ANON-0000-0000-0141,23.02,Cortado,08:11:47,8,Monday,August,8
2024-08-26,card,ANON-0000-0000-0408,23.02,Americano,08:16:09,8,Monday,August,8
2024-08-26,card,ANON-0000-0000-0408,23.02,Americano,08:17:23,8,Monday,August,8
2024-08-26,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:21:36,9,Monday,August,8
2024-08-26,card,ANON-0000-0000-0547,32.82,Latte,10:37:44,10,Monday,August,8
2024-08-26,card,ANON-0000-0000-0548,32.82,Cappuccino,10:38:49,10,Monday,August,8
2024-08-26,card,ANON-0000-0000-0003,23.02,Americano,12:45:13,12,Monday,August,8
2024-08-26,card,ANON-0000-0000-0003,23.02,Americano,12:46:23,12,Monday,August,8
2024-08-26,card,ANON-0000-0000-0549,27.92,Americano with Milk,18:53:27,18,Monday,August,8
2024-08-26,card,ANON-0000-0000-0549,32.82,Latte,18:54:31,18,Monday,August,8
2024-08-26,card,ANON-0000-0000-0550,27.92,Americano with Milk,22:55:39,22,Monday,August,8
2024-08-27,card,ANON-0000-0000-0375,32.82,Latte,10:04:04,10,Tuesday,August,8
2024-08-28,card,ANON-0000-0000-0551,27.92,Americano with Milk,12:08:18,12,Wednesday,August,8
2024-08-28,card,ANON-0000-0000-0551,32.82,Cappuccino,12:10:04,12,Wednesday,August,8
2024-08-28,card,ANON-0000-0000-0375,23.02,Americano,12:35:06,12,Wednesday,August,8
2024-08-28,card,ANON-0000-0000-0552,27.92,Americano with Milk,13:48:35,13,Wednesday,August,8
2024-08-29,card,ANON-0000-0000-0553,23.02,Americano,07:29:30,7,Thursday,August,8
2024-08-30,card,ANON-0000-0000-0554,32.82,Latte,17:13:30,17,Friday,August,8
2024-08-30,card,ANON-0000-0000-0554,27.92,Americano with Milk,17:14:32,17,Friday,August,8
2024-08-30,card,ANON-0000-0000-0554,27.92,Americano with Milk,17:15:35,17,Friday,August,8
2024-08-31,card,ANON-0000-0000-0371,23.02,Cortado,09:08:32,9,Saturday,August,8
2024-08-31,card,ANON-0000-0000-0555,27.92,Americano with Milk,10:02:08,10,Saturday,August,8
2024-08-31,card,ANON-0000-0000-0556,18.12,Espresso,10:22:26,10,Saturday,August,8
